,address,city,cuisines,latitude,longitude,menupageurl,name,postalcode,websites
44256,1806 A St,Antioch,"Mexican,Mexican Restaurants",38.004673,-121.80681,http://www.yellowpages.com/antioch-ca/mip/juarez-mexican-restaurant-4439735/menu,Juarez Mexican Restaurant,94509,http://www.juarezrestaurant.com
44257,1806 A St,Antioch,"Mexican,Mexican Restaurants",38.004673,-121.80681,http://www.yellowpages.com/antioch-ca/mip/juarez-mexican-restaurant-4439735/menu,Juarez Mexican Restaurant,94509,http://www.juarezrestaurant.com
44258,1806 A St,Antioch,"Mexican,Mexican Restaurants",38.004673,-121.80681,http://www.yellowpages.com/antioch-ca/mip/juarez-mexican-restaurant-4439735/menu,Juarez Mexican Restaurant,94509,http://www.juarezrestaurant.com
44277,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44278,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44279,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44280,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44281,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44282,150 Holt Garrison Pkwy,Danville,Mexican,36.599518,-79.417175,,Sonic Drive-in,24540,http://www.sanmarcosrestaurant.com/
44363,330 S W 43rd St,Renton,Mexican Restaurants,47.441124,-122.22192,,Taco Del Rey,98057,http://tacodelrey.net
44379,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
44380,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
44381,708 W Grant Rd,Tucson,Mexican Restaurants,32.250305,-110.98246,,Taquerï¿½ï¿½a Juanitos,85705,http://taqueriajuanitos.com
44663,306 Lakeside Ave,Laconia,Mexican,43.608524,-71.460625,,The Crazy Gringo,3246,http://www.thecrazygringo.com
44664,306 Lakeside Ave,Laconia,Mexican,43.608524,-71.460625,,The Crazy Gringo,3246,http://www.thecrazygringo.com
44670,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44671,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44672,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44673,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44674,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44675,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44676,44 9th St,San Francisco,Mexican,37.776886,-122.41559,,Cadillac Bar & Grill,94103,http://cadillacbarandgrill.com
44723,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,,Tortilla Sunrise,7044,
44724,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,,Tortilla Sunrise,7044,
44725,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,,Tortilla Sunrise,7044,
44726,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,,Tortilla Sunrise,7044,
44727,18 Grove Ave,Verona,Mexican Restaurants,40.833252,-74.248314,,Tortilla Sunrise,7044,
44750,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44751,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44752,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44753,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44754,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44755,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44756,8419 Park Meadows Center Dr,Lone Tree,Mexican,39.563112,-104.872707,,La Sandia - Lone Tree,80124,http://www.richardsandoval.com/lasandiapm/
44776,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,,Beto's Mexican Food,89503,
44777,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,,Beto's Mexican Food,89503,
44778,575 W 5th St,Reno,"Mexican Restaurants,Mexican",39.529950039,-119.822250861,,Beto's Mexican Food,89503,
44960,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44961,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44962,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44963,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44964,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44965,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44966,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44967,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44968,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44969,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44970,40688 Winchester Rd,Temecula,Mexican,33.5268,-117.15651,,Baja fresh,92591,http://www.bajafresh.com
44971,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44972,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44973,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44974,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44975,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44976,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44977,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44978,10201 Jollyville Rd,Austin,Mexican,30.396781,-97.749422,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEzylAuihjVdILghpyIexsII0q5kJTk_v7FWeiEHsKWMomKLbCgVTJ-t-B8H_1juE_e9pK6JfpxNnhuDoHPb-KkdZDrPkg5aajU4F2b7TnDAkFf5FZYH1QGdW4doo8kab_6JLkGt-GX8lFKUaMq4bBIGWVsQevaa6nh3fzZSHrDoTMBxlanoo3wtiDsUXwCgLee9WQeBGj9aOds1MPNl310pFDdiApp5_oKY9QjeZKbAxBeDVoXhORIY8brReTlc9snGGvU36cEmOZJ-DyavpMaKeBBMN0GQcnRjkIBMa29CW3kGTBKUCKL5seKBTP6rH-ZWY85-NyTMwT3uXu93Flyo62FFDi6PSWCeI0MeBuofdO_1E97TSHu03lDNyQMWhAdiHkNSlGOp1kLpGpNiktQPiDaADClmMBpTNlth-0NJ-3yhfOcbe5YQ&placement=listing_profile&cs_user=unknown&cs_session=cbf46f1d873a5301cb96d4117138499fea666eee,Manuel's,78759,http://www.manuels.com
44985,810 Southwest Blvd,Kansas City,Mexican,39.08454,-94.594173,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Gs8Br11JeAjkEvIurT-UCUXOCk46FLTK55Ums2Xs4_L9LUzw3y37hw8Tv_swPxTOyeuE7MfOQAWu4dUxoTIfxOPqd2bQ3Cx6r9rmRhIY1qjY-j_N_AFjZ0lCz81DL_S2pe5fezXfJ2JReeIuzX-kglsV3BEcjl20KESvN7Rs615dU4CmiVaXVH-AzjG8UzH2TgLU_mVpi_DSHqi5GW9IHLtvOgdN5v1xmuCuNeeri3yHHuxhs0tL8cQHmybVCY5TnxWRrlr_DYt3XNegAVJvLGyTeCQMcLBzDUCm86dQMZ7hMRXDq6Rgs9V2ijNkTn92fU7pgeOrt1JvIPZszKN-Y57O-qyiItT-gs7_mjgaebREF7LoZCCAFTrK0XT4EUtFCsPXR5OO7lUN4-zhPrmIilzfFq3XMY4BbsGxUT9hN6t_P-XeSJGaelawdKA5ZZ5kcSBtWtn8JHwt25bJWQ98DYXUPZdft0Qc5IjFNsBBmqEbSsQCqw8AldEgn0dPKFOFx61qnxiiAD8U2c2kYqtKErjZTLiBS6Qggg3CxqkPXadgMJEO41M9_MUo0mOEtwuf354LTeFPgOCyXGSIIJMObYt5sPX1i0ciBR5XM3abdMkSjT07cASiV6Tftr8s_FRKZjuQTlhqSb0&placement=listing_profile.c&cs_user=unknown&cs_session=6fc1a3d036765266f1ca2e0d427ca301ff6c5df0,El Pueblito,64108,
44986,810 Southwest Blvd,Kansas City,Mexican,39.08454,-94.594173,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Gs8Br11JeAjkEvIurT-UCUXOCk46FLTK55Ums2Xs4_L9LUzw3y37hw8Tv_swPxTOyeuE7MfOQAWu4dUxoTIfxOPqd2bQ3Cx6r9rmRhIY1qjY-j_N_AFjZ0lCz81DL_S2pe5fezXfJ2JReeIuzX-kglsV3BEcjl20KESvN7Rs615dU4CmiVaXVH-AzjG8UzH2TgLU_mVpi_DSHqi5GW9IHLtvOgdN5v1xmuCuNeeri3yHHuxhs0tL8cQHmybVCY5TnxWRrlr_DYt3XNegAVJvLGyTeCQMcLBzDUCm86dQMZ7hMRXDq6Rgs9V2ijNkTn92fU7pgeOrt1JvIPZszKN-Y57O-qyiItT-gs7_mjgaebREF7LoZCCAFTrK0XT4EUtFCsPXR5OO7lUN4-zhPrmIilzfFq3XMY4BbsGxUT9hN6t_P-XeSJGaelawdKA5ZZ5kcSBtWtn8JHwt25bJWQ98DYXUPZdft0Qc5IjFNsBBmqEbSsQCqw8AldEgn0dPKFOFx61qnxiiAD8U2c2kYqtKErjZTLiBS6Qggg3CxqkPXadgMJEO41M9_MUo0mOEtwuf354LTeFPgOCyXGSIIJMObYt5sPX1i0ciBR5XM3abdMkSjT07cASiV6Tftr8s_FRKZjuQTlhqSb0&placement=listing_profile.c&cs_user=unknown&cs_session=6fc1a3d036765266f1ca2e0d427ca301ff6c5df0,El Pueblito,64108,
45005,1727 Wilson Blvd,Arlington,Mexican,38.893894,-77.07879,,Guajillo Mexican Cuisine,22201,http://guajillomexican.com
45006,1727 Wilson Blvd,Arlington,Mexican,38.893894,-77.07879,,Guajillo Mexican Cuisine,22201,http://guajillomexican.com
45044,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,,Casa Fiesta,44857,
45045,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,,Casa Fiesta,44857,
45046,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,,Casa Fiesta,44857,
45047,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,,Casa Fiesta,44857,
45048,344 Milan Ave,Norwalk,Mexican,41.267897466,-82.609612363,,Casa Fiesta,44857,
45125,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45126,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45127,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45128,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45129,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45130,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45131,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45132,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45133,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45134,7120 Wyoming Blvd N E,Albuquerque,Mexican Restaurants,35.159794,-106.55982,,Sandia Chile Grill,87109,http://www.sandiachilegrill.com
45137,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45138,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45139,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45140,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45141,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45142,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45143,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45144,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45145,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45146,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45147,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45148,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45149,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45150,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45151,2505 W Valley Blvd,Alhambra,Mexican,34.077244,-118.151083,,Chonito's,91803,
45280,307 E Yelm Ave,Yelm,Mexican,46.940094,-122.60365,,Tacos Gaby,98597,
45287,237 S Elliott Rd,Chapel Hill,Mexican,35.932324287,-79.026637712,,Monterrey Mexican Restaurant,27514,http://monterreychapelhill.com
45288,237 S Elliott Rd,Chapel Hill,Mexican,35.932324287,-79.026637712,,Monterrey Mexican Restaurant,27514,http://monterreychapelhill.com
45293,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,,Lalo's Restaurant,60623,http://www.lalos.com
45294,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,,Lalo's Restaurant,60623,http://www.lalos.com
45295,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,,Lalo's Restaurant,60623,http://www.lalos.com
45296,4126 W 26th St,Chicago,Latin American Restaurants,41.84421,-87.72819,,Lalo's Restaurant,60623,http://www.lalos.com
45302,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45303,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45304,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45305,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45306,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45307,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45308,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45309,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45310,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45311,1191 1st Ave,New York,Mexican,40.763187573,-73.959554224,,Maya,10065,http://www.richardsandoval.com/mayany/index.php
45481,160 E Ontario Ave,Corona,Mexican,33.85613,-117.56842,,Chronic Tacos,92879,http://eatchronictacos.com
45559,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45560,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45561,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45562,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45563,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45564,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
45565,10 W Oak St,Lodi,Mexican,38.133,-121.273,,Alebrijes Mexican Bistro,95242,
