,address,city,cuisines,latitude,longitude,name,postalcode,websites
42,895 Matunuck Beach Rd,Wakefield,Latin American Restaurants,41.374317,-71.544877,Ocean Mist,2879,"http://oceanmist.net,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJoc7wcAibjG-3qCVU0XYdZ_TCJfchFnIqQKhUANLoaT1E-TulLQW04QJ0nTW7xj6C75CJeexdgYbSx2rGodm2pf-c_vRzljlKPbOWKzVghhkcmmWhfndQ2rk6VJw987Kchqj6VzOUFj5gSsRFDKsGSSJevxFUZ1ldpuAn8xAmIKqOcsbD1OM8Y1k9pEkYQlLf9Ss8PvQYcl9X5XcXBCZhbvgH0F5cFbQpjB7PN_10rukqc4hSt_CrYbk-ISVkINlnR-wCA6KDDIIJ0zEmvZjbgm0qoel15h7u5x1PJqfrlsuzjcG3Jz9TbUyxv0mNuxWu5NKQC-xIxDpEq_iHC4uifmCaxXivjf3Quhw8deJLmew&placement=listing_profile&cs_user=unknown&cs_session=19e5d0fb2138dc048f51ebbbc4fadc0f3c425f70"
43,895 Matunuck Beach Rd,Wakefield,Latin American Restaurants,41.374317,-71.544877,Ocean Mist,2879,"http://oceanmist.net,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJoc7wcAibjG-3qCVU0XYdZ_TCJfchFnIqQKhUANLoaT1E-TulLQW04QJ0nTW7xj6C75CJeexdgYbSx2rGodm2pf-c_vRzljlKPbOWKzVghhkcmmWhfndQ2rk6VJw987Kchqj6VzOUFj5gSsRFDKsGSSJevxFUZ1ldpuAn8xAmIKqOcsbD1OM8Y1k9pEkYQlLf9Ss8PvQYcl9X5XcXBCZhbvgH0F5cFbQpjB7PN_10rukqc4hSt_CrYbk-ISVkINlnR-wCA6KDDIIJ0zEmvZjbgm0qoel15h7u5x1PJqfrlsuzjcG3Jz9TbUyxv0mNuxWu5NKQC-xIxDpEq_iHC4uifmCaxXivjf3Quhw8deJLmew&placement=listing_profile&cs_user=unknown&cs_session=19e5d0fb2138dc048f51ebbbc4fadc0f3c425f70"
44,895 Matunuck Beach Rd,Wakefield,Latin American Restaurants,41.374317,-71.544877,Ocean Mist,2879,"http://oceanmist.net,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJoc7wcAibjG-3qCVU0XYdZ_TCJfchFnIqQKhUANLoaT1E-TulLQW04QJ0nTW7xj6C75CJeexdgYbSx2rGodm2pf-c_vRzljlKPbOWKzVghhkcmmWhfndQ2rk6VJw987Kchqj6VzOUFj5gSsRFDKsGSSJevxFUZ1ldpuAn8xAmIKqOcsbD1OM8Y1k9pEkYQlLf9Ss8PvQYcl9X5XcXBCZhbvgH0F5cFbQpjB7PN_10rukqc4hSt_CrYbk-ISVkINlnR-wCA6KDDIIJ0zEmvZjbgm0qoel15h7u5x1PJqfrlsuzjcG3Jz9TbUyxv0mNuxWu5NKQC-xIxDpEq_iHC4uifmCaxXivjf3Quhw8deJLmew&placement=listing_profile&cs_user=unknown&cs_session=19e5d0fb2138dc048f51ebbbc4fadc0f3c425f70"
45,895 Matunuck Beach Rd,Wakefield,Latin American Restaurants,41.374317,-71.544877,Ocean Mist,2879,"http://oceanmist.net,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJoc7wcAibjG-3qCVU0XYdZ_TCJfchFnIqQKhUANLoaT1E-TulLQW04QJ0nTW7xj6C75CJeexdgYbSx2rGodm2pf-c_vRzljlKPbOWKzVghhkcmmWhfndQ2rk6VJw987Kchqj6VzOUFj5gSsRFDKsGSSJevxFUZ1ldpuAn8xAmIKqOcsbD1OM8Y1k9pEkYQlLf9Ss8PvQYcl9X5XcXBCZhbvgH0F5cFbQpjB7PN_10rukqc4hSt_CrYbk-ISVkINlnR-wCA6KDDIIJ0zEmvZjbgm0qoel15h7u5x1PJqfrlsuzjcG3Jz9TbUyxv0mNuxWu5NKQC-xIxDpEq_iHC4uifmCaxXivjf3Quhw8deJLmew&placement=listing_profile&cs_user=unknown&cs_session=19e5d0fb2138dc048f51ebbbc4fadc0f3c425f70"
46,212 B Merrick Rd,Rockville Centre,Mexican,40.656332,-73.648268,Mesita,11570,http://mesitarvc.com/
47,25 Franklin St.,Hollister,Mexican,36.843834615,-121.535324916,Do̱a Esther's,95023,
48,25 Franklin St.,Hollister,Mexican,36.843834615,-121.535324916,Do̱a Esther's,95023,
49,25 Franklin St.,Hollister,Mexican,36.843834615,-121.535324916,Do̱a Esther's,95023,
50,25 Franklin St.,Hollister,Mexican,36.843834615,-121.535324916,Do̱a Esther's,95023,
51,25 Franklin St.,Hollister,Mexican,36.843834615,-121.535324916,Do̱a Esther's,95023,
52,2911 N Ridge Rd E,Ashtabula,Mexican,41.877434,-80.758064,El Puente Mexican Restaurant,44004,http://elpuentegrillashtabula.com
53,2911 N Ridge Rd E,Ashtabula,Mexican,41.877434,-80.758064,El Puente Mexican Restaurant,44004,http://elpuentegrillashtabula.com
54,2911 N Ridge Rd E,Ashtabula,Mexican,41.877434,-80.758064,El Puente Mexican Restaurant,44004,http://elpuentegrillashtabula.com
83,9230 N 7th St,Phoenix,Latin American Restaurants,33.570637,-112.06523,Los Reyes de la Torta,85020,http://losreyesdelatortaphx.com
84,9230 N 7th St,Phoenix,Latin American Restaurants,33.570637,-112.06523,Los Reyes de la Torta,85020,http://losreyesdelatortaphx.com
85,9230 N 7th St,Phoenix,Latin American Restaurants,33.570637,-112.06523,Los Reyes de la Torta,85020,http://losreyesdelatortaphx.com
86,9230 N 7th St,Phoenix,Latin American Restaurants,33.570637,-112.06523,Los Reyes de la Torta,85020,http://losreyesdelatortaphx.com
118,17470 Scales Ave,Sandy,Mexican,45.39666,-122.26529,La Bamba,97055-8036,http://www.labambaburritos.com
119,17470 Scales Ave,Sandy,Mexican,45.39666,-122.26529,La Bamba,97055-8036,http://www.labambaburritos.com
120,17470 Scales Ave,Sandy,Mexican,45.39666,-122.26529,La Bamba,97055-8036,http://www.labambaburritos.com
141,782 W Oakton St,Des Plaines,Mexican Restaurants,42.02274,-87.938682,Las Asadas,60018,"http://www.lasasadas.com,http://lasasadas.com"
142,2901 E 7th St,Long Beach,Mexican Restaurants,33.77535,-118.15788,Rivera's Mexican Restaurant,90804,http://www.riverasonline.com
143,2901 E 7th St,Long Beach,Mexican Restaurants,33.77535,-118.15788,Rivera's Mexican Restaurant,90804,http://www.riverasonline.com
144,2901 E 7th St,Long Beach,Mexican Restaurants,33.77535,-118.15788,Rivera's Mexican Restaurant,90804,http://www.riverasonline.com
145,2901 E 7th St,Long Beach,Mexican Restaurants,33.77535,-118.15788,Rivera's Mexican Restaurant,90804,http://www.riverasonline.com
146,2901 E 7th St,Long Beach,Mexican Restaurants,33.77535,-118.15788,Rivera's Mexican Restaurant,90804,http://www.riverasonline.com
147,271 Starr St,Brooklyn,"Mexican,Mexican Restaurants",40.70648,-73.92176,Tortilleria Mexicana Los Hermanos,11237,
178,119 E Colorado Blvd,Pasadena,Mexican,34.1459371,-118.147535,Ixtapa Cantina,91105,http://www.cantinaixtapa.com/
179,119 E Colorado Blvd,Pasadena,Mexican,34.1459371,-118.147535,Ixtapa Cantina,91105,http://www.cantinaixtapa.com/
180,119 E Colorado Blvd,Pasadena,Mexican,34.1459371,-118.147535,Ixtapa Cantina,91105,http://www.cantinaixtapa.com/
181,119 E Colorado Blvd,Pasadena,Mexican,34.1459371,-118.147535,Ixtapa Cantina,91105,http://www.cantinaixtapa.com/
182,119 E Colorado Blvd,Pasadena,Mexican,34.1459371,-118.147535,Ixtapa Cantina,91105,http://www.cantinaixtapa.com/
183,121 Pagosa St,Pagosa Springs,Mexican,37.268870208,-107.00347122,Kip's Grill and Cantina,81147,http://kipsgrill.com
184,121 Pagosa St,Pagosa Springs,Mexican,37.268870208,-107.00347122,Kip's Grill and Cantina,81147,http://kipsgrill.com
185,121 Pagosa St,Pagosa Springs,Mexican,37.268870208,-107.00347122,Kip's Grill and Cantina,81147,http://kipsgrill.com
186,121 Pagosa St,Pagosa Springs,Mexican,37.268870208,-107.00347122,Kip's Grill and Cantina,81147,http://kipsgrill.com
187,121 Pagosa St,Pagosa Springs,Mexican,37.268870208,-107.00347122,Kip's Grill and Cantina,81147,http://kipsgrill.com
188,6380 Mcintyre Pkwy,Golden,Mexican,39.811264,-105.169495,El Senor Sol,80403,
189,6380 Mcintyre Pkwy,Golden,Mexican,39.811264,-105.169495,El Senor Sol,80403,
190,6380 Mcintyre Pkwy,Golden,Mexican,39.811264,-105.169495,El Senor Sol,80403,
191,6380 Mcintyre Pkwy,Golden,Mexican,39.811264,-105.169495,El Senor Sol,80403,
192,7139 Mexico Rd,Saint Peters,"Mexican,Latin American Restaurants",38.78855,-90.62779,El Maguey Mexican Restaurant,63376,
193,7139 Mexico Rd,Saint Peters,"Mexican,Latin American Restaurants",38.78855,-90.62779,El Maguey Mexican Restaurant,63376,
194,7139 Mexico Rd,Saint Peters,"Mexican,Latin American Restaurants",38.78855,-90.62779,El Maguey Mexican Restaurant,63376,
195,7139 Mexico Rd,Saint Peters,"Mexican,Latin American Restaurants",38.78855,-90.62779,El Maguey Mexican Restaurant,63376,
196,7139 Mexico Rd,Saint Peters,"Mexican,Latin American Restaurants",38.78855,-90.62779,El Maguey Mexican Restaurant,63376,
197,1525 Blake St,Denver,"Mexican, Mexican / Southwestern",39.750124,-104.999944,Rio Grande - Denver,80202,http://www.riograndemexican.com/
198,1525 Blake St,Denver,"Mexican, Mexican / Southwestern",39.750124,-104.999944,Rio Grande - Denver,80202,http://www.riograndemexican.com/
222,5760 Seminole Way,Fort Lauderdale,Mexican,26.050965,-80.209722,Tequila Ranch,33314,"http://www.tequilaranch.com,http://www.tequilaranch.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJEQRIfhzWNfe7zGnR1DyI4HWtx0CzGZK10gFfzaEh8nSgYfLMyKNDWSVeEfInnrvVWG5-Jitq3vn7Q6QhcCv6BTs9N1hx7MqBWTY9znSaki_ml3aQyPp2XfE0WXhHNeTvTcrerYLz9mbY9vrFp1fqaAw8KLoQ-Pw8biyLcx6RNANw4-4JS3A5yGNrqcYX_T-1W6xysJxvfsUmia21y3AfPhVpSJrh57QZr9ksM7Ba_DlSQdIe7usGmCD482XuP3w8ArVRXVyzgDRq81qOtzZIBajq_axAzhG8jsnwe0aMqMCz1CIhNgdGYujwKYslplQArs4NKZQJHL83qN9Ussge3cBcmV2z-J8pbGCJRdDmS4I&placement=listing_profile&cs_user=unknown&cs_session=e3ca3674b0ff8c958ec55f291772bec18c1fd9d7"
223,5760 Seminole Way,Fort Lauderdale,Mexican,26.050965,-80.209722,Tequila Ranch,33314,"http://www.tequilaranch.com,http://www.tequilaranch.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJEQRIfhzWNfe7zGnR1DyI4HWtx0CzGZK10gFfzaEh8nSgYfLMyKNDWSVeEfInnrvVWG5-Jitq3vn7Q6QhcCv6BTs9N1hx7MqBWTY9znSaki_ml3aQyPp2XfE0WXhHNeTvTcrerYLz9mbY9vrFp1fqaAw8KLoQ-Pw8biyLcx6RNANw4-4JS3A5yGNrqcYX_T-1W6xysJxvfsUmia21y3AfPhVpSJrh57QZr9ksM7Ba_DlSQdIe7usGmCD482XuP3w8ArVRXVyzgDRq81qOtzZIBajq_axAzhG8jsnwe0aMqMCz1CIhNgdGYujwKYslplQArs4NKZQJHL83qN9Ussge3cBcmV2z-J8pbGCJRdDmS4I&placement=listing_profile&cs_user=unknown&cs_session=e3ca3674b0ff8c958ec55f291772bec18c1fd9d7"
224,5760 Seminole Way,Fort Lauderdale,Mexican,26.050965,-80.209722,Tequila Ranch,33314,"http://www.tequilaranch.com,http://www.tequilaranch.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJEQRIfhzWNfe7zGnR1DyI4HWtx0CzGZK10gFfzaEh8nSgYfLMyKNDWSVeEfInnrvVWG5-Jitq3vn7Q6QhcCv6BTs9N1hx7MqBWTY9znSaki_ml3aQyPp2XfE0WXhHNeTvTcrerYLz9mbY9vrFp1fqaAw8KLoQ-Pw8biyLcx6RNANw4-4JS3A5yGNrqcYX_T-1W6xysJxvfsUmia21y3AfPhVpSJrh57QZr9ksM7Ba_DlSQdIe7usGmCD482XuP3w8ArVRXVyzgDRq81qOtzZIBajq_axAzhG8jsnwe0aMqMCz1CIhNgdGYujwKYslplQArs4NKZQJHL83qN9Ussge3cBcmV2z-J8pbGCJRdDmS4I&placement=listing_profile&cs_user=unknown&cs_session=e3ca3674b0ff8c958ec55f291772bec18c1fd9d7"
225,5760 Seminole Way,Fort Lauderdale,Mexican,26.050965,-80.209722,Tequila Ranch,33314,"http://www.tequilaranch.com,http://www.tequilaranch.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJEQRIfhzWNfe7zGnR1DyI4HWtx0CzGZK10gFfzaEh8nSgYfLMyKNDWSVeEfInnrvVWG5-Jitq3vn7Q6QhcCv6BTs9N1hx7MqBWTY9znSaki_ml3aQyPp2XfE0WXhHNeTvTcrerYLz9mbY9vrFp1fqaAw8KLoQ-Pw8biyLcx6RNANw4-4JS3A5yGNrqcYX_T-1W6xysJxvfsUmia21y3AfPhVpSJrh57QZr9ksM7Ba_DlSQdIe7usGmCD482XuP3w8ArVRXVyzgDRq81qOtzZIBajq_axAzhG8jsnwe0aMqMCz1CIhNgdGYujwKYslplQArs4NKZQJHL83qN9Ussge3cBcmV2z-J8pbGCJRdDmS4I&placement=listing_profile&cs_user=unknown&cs_session=e3ca3674b0ff8c958ec55f291772bec18c1fd9d7"
226,5760 Seminole Way,Fort Lauderdale,Mexican,26.050965,-80.209722,Tequila Ranch,33314,"http://www.tequilaranch.com,http://www.tequilaranch.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJEQRIfhzWNfe7zGnR1DyI4HWtx0CzGZK10gFfzaEh8nSgYfLMyKNDWSVeEfInnrvVWG5-Jitq3vn7Q6QhcCv6BTs9N1hx7MqBWTY9znSaki_ml3aQyPp2XfE0WXhHNeTvTcrerYLz9mbY9vrFp1fqaAw8KLoQ-Pw8biyLcx6RNANw4-4JS3A5yGNrqcYX_T-1W6xysJxvfsUmia21y3AfPhVpSJrh57QZr9ksM7Ba_DlSQdIe7usGmCD482XuP3w8ArVRXVyzgDRq81qOtzZIBajq_axAzhG8jsnwe0aMqMCz1CIhNgdGYujwKYslplQArs4NKZQJHL83qN9Ussge3cBcmV2z-J8pbGCJRdDmS4I&placement=listing_profile&cs_user=unknown&cs_session=e3ca3674b0ff8c958ec55f291772bec18c1fd9d7"
227,6354 W 87th St,Burbank,Latin American Restaurants,41.734138488,-87.778945922,Del Carmen,60459,http://www.delcarmenrestaurant.com
228,6354 W 87th St,Burbank,Latin American Restaurants,41.734138488,-87.778945922,Del Carmen,60459,http://www.delcarmenrestaurant.com
229,6354 W 87th St,Burbank,Latin American Restaurants,41.734138488,-87.778945922,Del Carmen,60459,http://www.delcarmenrestaurant.com
230,6354 W 87th St,Burbank,Latin American Restaurants,41.734138488,-87.778945922,Del Carmen,60459,http://www.delcarmenrestaurant.com
231,6354 W 87th St,Burbank,Latin American Restaurants,41.734138488,-87.778945922,Del Carmen,60459,http://www.delcarmenrestaurant.com
232,778 W Bartlett Rd,Bartlett,Latin American Restaurants,41.995075,-88.2001,Tipsi Monkey,60103,http://www.tipsimonkey.com
233,778 W Bartlett Rd,Bartlett,Latin American Restaurants,41.995075,-88.2001,Tipsi Monkey,60103,http://www.tipsimonkey.com
234,778 W Bartlett Rd,Bartlett,Latin American Restaurants,41.995075,-88.2001,Tipsi Monkey,60103,http://www.tipsimonkey.com
235,778 W Bartlett Rd,Bartlett,Latin American Restaurants,41.995075,-88.2001,Tipsi Monkey,60103,http://www.tipsimonkey.com
258,4 Golf Ctr,Hoffman Estates,Latin American Restaurants,42.049313,-88.079445,Mi General Mexican Restaurant,60169,http://www.migeneralrestaurante.com
259,4 Golf Ctr,Hoffman Estates,Latin American Restaurants,42.049313,-88.079445,Mi General Mexican Restaurant,60169,http://www.migeneralrestaurante.com
266,1377 Laurel St,San Carlos,Mexican,37.49713,-122.24984,la hacienda,94070,
267,1377 Laurel St,San Carlos,Mexican,37.49713,-122.24984,la hacienda,94070,
268,1377 Laurel St,San Carlos,Mexican,37.49713,-122.24984,la hacienda,94070,
269,1377 Laurel St,San Carlos,Mexican,37.49713,-122.24984,la hacienda,94070,
270,1377 Laurel St,San Carlos,Mexican,37.49713,-122.24984,la hacienda,94070,
277,3801 Lakeview Pkwy,Rowlett,Mexican,32.90769,-96.56514,Fuzzy's Taco Shop,75088,http://fuzzystacoshop.com
278,59 N,Issaquah,Latin American Restaurants,47.530844296,-122.036742795,Las Margaritas,98027,http://lasmargaritasrest.com
279,59 N,Issaquah,Latin American Restaurants,47.530844296,-122.036742795,Las Margaritas,98027,http://lasmargaritasrest.com
280,59 N,Issaquah,Latin American Restaurants,47.530844296,-122.036742795,Las Margaritas,98027,http://lasmargaritasrest.com
281,59 N,Issaquah,Latin American Restaurants,47.530844296,-122.036742795,Las Margaritas,98027,http://lasmargaritasrest.com
282,59 N,Issaquah,Latin American Restaurants,47.530844296,-122.036742795,Las Margaritas,98027,http://lasmargaritasrest.com
295,4280 E Florida Ave,Hemet,Mexican Restaurants,33.747765,-116.92596,Arturo's Grill,92544,http://www.arturosmexicangrill.com
296,4280 E Florida Ave,Hemet,Mexican Restaurants,33.747765,-116.92596,Arturo's Grill,92544,http://www.arturosmexicangrill.com
310,1714 S Beckham Ave,Tyler,Latin American Restaurants,32.330505,-95.29045,Rowdy Taco,75701,http://www.rowdytaco.com
311,1714 S Beckham Ave,Tyler,Latin American Restaurants,32.330505,-95.29045,Rowdy Taco,75701,http://www.rowdytaco.com
312,1714 S Beckham Ave,Tyler,Latin American Restaurants,32.330505,-95.29045,Rowdy Taco,75701,http://www.rowdytaco.com
322,709 E Main St,Riverhead,Mexican Restaurants,40.921246,-72.653755,Taqueria Mexico,11901,
323,1212 Magnolia Ave,Corona,Latin American Restaurants,33.86498,-117.5436,El Tapatio Markets,92881,http://www.eltapatiomarkets.com
324,1212 Magnolia Ave,Corona,Latin American Restaurants,33.86498,-117.5436,El Tapatio Markets,92881,http://www.eltapatiomarkets.com
344,2891 E Thousand Oaks Blvd,Thousand Oaks,Latin American Restaurants,34.171082,-118.838371,Crown & Anchor,91362,http://crownnanchor.com
345,2891 E Thousand Oaks Blvd,Thousand Oaks,Latin American Restaurants,34.171082,-118.838371,Crown & Anchor,91362,http://crownnanchor.com
346,2891 E Thousand Oaks Blvd,Thousand Oaks,Latin American Restaurants,34.171082,-118.838371,Crown & Anchor,91362,http://crownnanchor.com
347,2891 E Thousand Oaks Blvd,Thousand Oaks,Latin American Restaurants,34.171082,-118.838371,Crown & Anchor,91362,http://crownnanchor.com
367,180 Walker St SW,Atlanta,Mexican Restaurants,33.74980318,-84.400792121,No Mas! Cantina,30313,http://www.nomasatlanta.com
368,180 Walker St SW,Atlanta,Mexican Restaurants,33.74980318,-84.400792121,No Mas! Cantina,30313,http://www.nomasatlanta.com
369,180 Walker St SW,Atlanta,Mexican Restaurants,33.74980318,-84.400792121,No Mas! Cantina,30313,http://www.nomasatlanta.com
370,180 Walker St SW,Atlanta,Mexican Restaurants,33.74980318,-84.400792121,No Mas! Cantina,30313,http://www.nomasatlanta.com
371,180 Walker St SW,Atlanta,Mexican Restaurants,33.74980318,-84.400792121,No Mas! Cantina,30313,http://www.nomasatlanta.com
388,800 W Olympic Blvd,Los Angeles,Mexican,34.044961,-118.264953,Rosa Mexicano - Los Angeles,90015,http://www.rosamexicano.com/
389,800 W Olympic Blvd,Los Angeles,Mexican,34.044961,-118.264953,Rosa Mexicano - Los Angeles,90015,http://www.rosamexicano.com/
390,800 W Olympic Blvd,Los Angeles,Mexican,34.044961,-118.264953,Rosa Mexicano - Los Angeles,90015,http://www.rosamexicano.com/
391,800 W Olympic Blvd,Los Angeles,Mexican,34.044961,-118.264953,Rosa Mexicano - Los Angeles,90015,http://www.rosamexicano.com/
392,400 W Parkwood Ave,Friendswood,Mexican Restaurants,29.506868,-95.191,Lone Star Taco Co.,77546,http://txlonestartaco.com
393,400 W Parkwood Ave,Friendswood,Mexican Restaurants,29.506868,-95.191,Lone Star Taco Co.,77546,http://txlonestartaco.com
394,400 W Parkwood Ave,Friendswood,Mexican Restaurants,29.506868,-95.191,Lone Star Taco Co.,77546,http://txlonestartaco.com
395,400 W Parkwood Ave,Friendswood,Mexican Restaurants,29.506868,-95.191,Lone Star Taco Co.,77546,http://txlonestartaco.com
396,400 W Parkwood Ave,Friendswood,Mexican Restaurants,29.506868,-95.191,Lone Star Taco Co.,77546,http://txlonestartaco.com
408,5723 Lee Hwy,Arlington,Mexican Restaurants,38.89504,-77.14314,District Taco,22207,http://districttaco.com
409,5723 Lee Hwy,Arlington,Mexican Restaurants,38.89504,-77.14314,District Taco,22207,http://districttaco.com
410,5723 Lee Hwy,Arlington,Mexican Restaurants,38.89504,-77.14314,District Taco,22207,http://districttaco.com
411,5723 Lee Hwy,Arlington,Mexican Restaurants,38.89504,-77.14314,District Taco,22207,http://districttaco.com
412,5723 Lee Hwy,Arlington,Mexican Restaurants,38.89504,-77.14314,District Taco,22207,http://districttaco.com
420,1700 S Campbell Ave,Springfield,Mexican Restaurants,37.184576,-93.29466465,Purple Burrito,65807,http://thepurpleburrito.com
421,1700 S Campbell Ave,Springfield,Mexican Restaurants,37.184576,-93.29466465,Purple Burrito,65807,http://thepurpleburrito.com
422,1700 S Campbell Ave,Springfield,Mexican Restaurants,37.184576,-93.29466465,Purple Burrito,65807,http://thepurpleburrito.com
423,1700 S Campbell Ave,Springfield,Mexican Restaurants,37.184576,-93.29466465,Purple Burrito,65807,http://thepurpleburrito.com
433,15634 Wallisville Rd,Houston,Latin American Restaurants,29.809679,-95.159088,El Chinampa Mexican Restaurant,77049,http://chinampamexicanrestaurant.com
434,15634 Wallisville Rd,Houston,Latin American Restaurants,29.809679,-95.159088,El Chinampa Mexican Restaurant,77049,http://chinampamexicanrestaurant.com
435,15634 Wallisville Rd,Houston,Latin American Restaurants,29.809679,-95.159088,El Chinampa Mexican Restaurant,77049,http://chinampamexicanrestaurant.com
436,15634 Wallisville Rd,Houston,Latin American Restaurants,29.809679,-95.159088,El Chinampa Mexican Restaurant,77049,http://chinampamexicanrestaurant.com
437,682 E 13th Ave,Eugene,"Mexican,Latin American Restaurants",44.045339555,-123.082966804,Taqueria El Pato Verde,97401,http://taqueriaelpatoverde.com
438,682 E 13th Ave,Eugene,"Mexican,Latin American Restaurants",44.045339555,-123.082966804,Taqueria El Pato Verde,97401,http://taqueriaelpatoverde.com
439,2968 State St,Carlsbad,Latin American Restaurants,33.15998,-117.34896,Garcia's Mexican Restaurant,92008,http://itsgarcias.com
440,2968 State St,Carlsbad,Latin American Restaurants,33.15998,-117.34896,Garcia's Mexican Restaurant,92008,http://itsgarcias.com
441,2968 State St,Carlsbad,Latin American Restaurants,33.15998,-117.34896,Garcia's Mexican Restaurant,92008,http://itsgarcias.com
442,2968 State St,Carlsbad,Latin American Restaurants,33.15998,-117.34896,Garcia's Mexican Restaurant,92008,http://itsgarcias.com
443,2968 State St,Carlsbad,Latin American Restaurants,33.15998,-117.34896,Garcia's Mexican Restaurant,92008,http://itsgarcias.com
444,902 S Port Ave,Corpus Christi,Latin American Restaurants,27.782698,-97.42046,Taqueria Jalisco #1,78405,
455,1327 Connecticut Ave N W,Washington,Mexican Restaurants,38.90777,-77.042244,Fiesta,20036,http://fiestadc.org
456,1327 Connecticut Ave N W,Washington,Mexican Restaurants,38.90777,-77.042244,Fiesta,20036,http://fiestadc.org
457,1327 Connecticut Ave N W,Washington,Mexican Restaurants,38.90777,-77.042244,Fiesta,20036,http://fiestadc.org
458,1327 Connecticut Ave N W,Washington,Mexican Restaurants,38.90777,-77.042244,Fiesta,20036,http://fiestadc.org
459,1327 Connecticut Ave N W,Washington,Mexican Restaurants,38.90777,-77.042244,Fiesta,20036,http://fiestadc.org
460,7631 Edinger Ave,Huntington Beach,Mexican Restaurants,33.73022,-117.996086,Solita Tacos and Margaritas,92647,http://www.solitatacos.com
461,7631 Edinger Ave,Huntington Beach,Mexican Restaurants,33.73022,-117.996086,Solita Tacos and Margaritas,92647,http://www.solitatacos.com
462,7631 Edinger Ave,Huntington Beach,Mexican Restaurants,33.73022,-117.996086,Solita Tacos and Margaritas,92647,http://www.solitatacos.com
463,7631 Edinger Ave,Huntington Beach,Mexican Restaurants,33.73022,-117.996086,Solita Tacos and Margaritas,92647,http://www.solitatacos.com
